id;lang;name;short_description;slug;meta_title;meta_description;og_title;og_description;intro_text;og_image_alt;og_image_url
44;en;Functions & Other Math Tools;;functions-other;Math Functions & Utility Calculators | Rates, Equations & Forms;Solve math equations, unit rates, speed-distance-time, place value, expanded form, lattice multiplication, and special math problems.;Math Functions & Utility Tools;Explore function-based and utility calculators for equations, rates, forms, and structured math problem solving.;Math function and utility calculators for equations, rates, representations, and structured problem solving.;;
44;ru;Функции и инструменты;;funkcii-instrumenty;Математические функции | Ставки, Уравнения & Разряды;Решайте уравнения, единичные ставки, скорость-время-расстояние, разряды чисел и специальные математические задачи.;Функции и вспомогательные инструменты;Изучите функциональные и вспомогательные калькуляторы для уравнений, ставок, форм записи и структурированного решения задач.;Калькуляторы функций и утилит для уравнений, ставок, представлений чисел и структурированного решения задач.;;
44;de;Funktionen & Mathe-Tools;;funktionen-tools;Mathe-Funktionen | Raten, Gleichungen & Stellenwerte;Lösen Sie Mathegleichungen, Einheitsraten, Geschwindigkeit-Zeit-Distanz, Stellenwerte, erweiterte Form und spezielle Matheaufgaben.;Mathe-Funktionen & Nützliche Tools;Entdecken Sie funktionsbasierte und nützliche Rechner für Gleichungen, Raten, Formen und strukturiertes Lösen von Matheaufgaben.;Mathematische Funktions- und Hilfsrechner für Gleichungen, Raten, Darstellungen und strukturiertes Problemlösen.;;
44;es;Funciones y Otras Herramientas;;funciones-otras;Funciones Matemáticas | Tasas, Ecuaciones y Formas;Resuelva ecuaciones, tasas unitarias, velocidad-distancia-tiempo, valor posicional, forma desarrollada y problemas matemáticos especiales.;Funciones y Herramientas de Utilidad;Explore calculadoras basadas en funciones y utilidades para ecuaciones, tasas, formas y resolución estructurada de problemas.;Calculadoras de funciones y utilidades matemáticas para ecuaciones, tasas, representaciones y resolución de problemas.;;
44;fr;Fonctions et Autres Outils;;fonctions-outils;Fonctions Maths | Taux, Équations & Formes Développées;Résolvez des équations, des taux unitaires, vitesse-distance-temps, la valeur de position, la forme développée et des problèmes spéciaux.;Fonctions et Outils Utilitaires;Explorez les calculatrices fonctionnelles et utilitaires pour les équations, les taux, les formes et la résolution structurée de problèmes.;Calculatrices de fonctions mathématiques et utilitaires pour les équations, les taux, les représentations et la résolution.;;
44;it;Funzioni e Altri Strumenti;;funzioni-altri;Funzioni Matematiche | Tassi, Equazioni & Forme;Risolvi equazioni, tassi unitari, velocità-distanza-tempo, valore posizionale, forma espansa e problemi matematici speciali.;Funzioni e Strumenti di Utilità;Esplora calcolatori basati su funzioni e utilità per equazioni, tassi, forme e risoluzione strutturata di problemi matematici.;Calcolatori di funzioni matematiche e utilità per equazioni, tassi, rappresentazioni e risoluzione di problemi.;;
44;pl;Funkcje i Inne Narzędzia;;funkcje-inne;Funkcje Matematyczne | Stawki, Równania i Formy Zapisu;Rozwiązuj równania, stawki jednostkowe, prędkość-dystans-czas, wartość miejsca, postać rozwiniętą i specjalne zadania matematyczne.;Funkcje i Narzędzia Użyteczne;Odkryj kalkulatory funkcyjne i narzędziowe do równań, stawek, form i ustrukturyzowanego rozwiązywania zadań matematycznych.;Kalkulatory funkcji i narzędzi matematycznych do równań, stawek, reprezentacji i rozwiązywania problemów.;;
44;lv;Funkcijas un citi rīki;;funkcijas-riki;Matemātikas funkcijas | Likmes, Vienādojumi un Formas;Risiniet vienādojumus, vienības likmes, ātrumu-attālumu-laiku, pozicionālo vērtību, izvērsto formu un īpašus uzdevumus.;Funkcijas un noderīgi rīki;Izpētiet funkciju un utilītprogrammu kalkulatorus vienādojumiem, likmēm, formām un strukturētai matemātikas uzdevumu risināšanai.;Matemātikas funkciju un utilītu kalkulatori vienādojumiem, likmēm, attēlojumiem un strukturētai problēmu risināšanai.;;
45;en;Kinematics Calculators;;kinematics;Kinematics Calculators | Displacement, Velocity & Acceleration;Calculate displacement, velocity, average velocity, and uniformly accelerated motion using kinematics formulas. Ideal for motion analysis and physics problem solving.;Kinematics Calculators for Motion Analysis;Use kinematics calculators to analyze motion with displacement, velocity, and acceleration equations.;Kinematics calculators to analyze motion using displacement, velocity, and acceleration formulas.;;
45;ru;Кинематика;;kinematika;Калькуляторы кинематики | Перемещение, Скорость & Ускорение;Рассчитывайте перемещение, скорость, среднюю скорость и равноускоренное движение. Идеально для анализа движения и решения задач по физике.;Калькуляторы кинематики для анализа движения;Используйте калькуляторы кинематики для анализа движения с помощью уравнений перемещения, скорости и ускорения.;Калькуляторы кинематики для анализа движения, скорости и ускорения тел.;;
45;de;Kinematik Rechner;;kinematik;Kinematik Rechner | Weg, Geschwindigkeit & Beschleunigung;Berechnen Sie Verschiebung, Geschwindigkeit, Durchschnittsgeschwindigkeit und gleichmäßig beschleunigte Bewegung. Ideal für die Bewegungsanalyse.;Kinematik Rechner für Bewegungsanalyse;Nutzen Sie Kinematik-Rechner, um Bewegungen mit Gleichungen für Weg, Geschwindigkeit und Beschleunigung zu analysieren.;Kinematik-Rechner zur Analyse von Bewegung, Geschwindigkeit und Beschleunigung.;;
45;es;Calculadoras de Cinemática;;cinematica;Calculadoras de Cinemática | Desplazamiento, Velocidad y Aceleración;Calcule el desplazamiento, la velocidad media y el movimiento uniformemente acelerado. Ideal para el análisis del movimiento y problemas de física.;Calculadoras de Cinemática y Movimiento;Utilice calculadoras cinemáticas para analizar el movimiento con ecuaciones de desplazamiento, velocidad y aceleración.;Calculadoras de cinemática para analizar el movimiento mediante fórmulas de desplazamiento y velocidad.;;
45;fr;Calculatrices de Cinématique;;cinematique;Cinématique | Déplacement, Vitesse & Accélération;Calculez le déplacement, la vitesse moyenne et le mouvement uniformément accéléré. Idéal pour l'analyse du mouvement et la résolution de problèmes.;Calculatrices de Cinématique pour le Mouvement;Utilisez les calculatrices de cinématique pour analyser le mouvement avec les équations de déplacement, vitesse et accélération.;Calculatrices de cinématique pour analyser le mouvement à l'aide de formules de vitesse et d'accélération.;;
45;it;Calcolatori di Cinematica;;cinematica;Cinematica | Spostamento, Velocità & Accelerazione;Calcola spostamento, velocità media e moto uniformemente accelerato. Ideale per l'analisi del moto e la risoluzione di problemi di fisica.;Calcolatori di Cinematica per il Moto;Usa i calcolatori di cinematica per analizzare il moto con equazioni di spostamento, velocità e accelerazione.;Calcolatori di cinematica per analizzare il moto utilizzando formule di spostamento e velocità.;;
45;pl;Kalkulatory Kinetyki;;kinematyka;Kalkulatory Kinematyki | Przemieszczenie, Prędkość i Przyspieszenie;Obliczaj przemieszczenie, prędkość średnią i ruch jednostajnie przyspieszony. Idealne do analizy ruchu i rozwiązywania zadań z fizyki.;Kalkulatory Kinematyki do Analizy Ruchu;Używaj kalkulatorów kinematyki do analizy ruchu za pomocą równań przemieszczenia, prędkości i przyspieszenia.;Kalkulatory kinematyki do analizy ruchu przy użyciu wzorów na przemieszczenie i prędkość.;;
45;lv;Kinemātikas kalkulatori;;kinematika;Kinemātikas kalkulatori | Pārvietojums, Ātrums un Paātrinājums;Aprēķiniet pārvietojumu, vidējo ātrumu un vienmērīgi paātrinātu kustību. Ideāli piemērots kustības analīzei un fizikas uzdevumu risināšanai.;Kinemātikas kalkulatori kustības analīzei;Izmantojiet kinemātikas kalkulatorus, lai analizētu kustību ar pārvietojuma, ātruma un paātrinājuma vienādojumiem.;Kinemātikas kalkulatori kustības analīzei, izmantojot pārvietojuma un ātruma formulas.;;
46;en;Dynamics Calculators;;dynamics;Dynamics Calculators | Force, Friction, Momentum & Impulse;Solve dynamics problems involving force, friction, momentum, impulse, weight, and impulse-momentum relationships. Essential tools for mechanics and motion analysis.;Dynamics Calculators for Forces & Motion;Explore dynamics calculators to calculate forces, momentum, impulse, and friction in physical systems.;Dynamics calculators to solve force, momentum, impulse, and friction problems.;;
46;ru;Динамика;;dinamika;Калькуляторы динамики | Сила, Трение, Импульс & Момент;Решайте задачи динамики: сила, трение, импульс тела, импульс силы и вес. Важные инструменты для механики и анализа взаимодействия тел.;Калькуляторы динамики и сил;Используйте калькуляторы динамики для расчета сил, импульса, толчка и трения в физических системах.;Калькуляторы динамики для решения задач на силу, импульс, трение и взаимодействие тел.;;
46;de;Dynamik Rechner;;dynamik;Dynamik Rechner | Kraft, Reibung, Impuls & Stoß;Lösen Sie Dynamikaufgaben zu Kraft, Reibung, Impuls, Kraftstoß und Gewicht. Wichtige Tools für Mechanik und Bewegungsanalyse.;Dynamik Rechner für Kräfte & Bewegung;Nutzen Sie Dynamik-Rechner zur Berechnung von Kräften, Impulsen, Kraftstößen und Reibung in physikalischen Systemen.;Dynamik-Rechner zum Lösen von Kraft-, Impuls-, Stoß- und Reibungsproblemen.;;
